term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2009-12-31 00:00:00')],-0.29278624326776476,0.4272091407363877,-0.685346392081134,0.4931253635451214,-1.130100772977388,0.5445282864418584
C(date)[T.Timestamp('2010-01-31 00:00:00')],-0.9012870890191054,0.45092918423782014,-1.9987331060474596,0.04563723897729416,-1.7850920497032594,-0.01748212833495133
C(date)[T.Timestamp('2010-02-28 00:00:00')],-0.4193185630814952,0.4433218906240385,-0.945855758422497,0.34422216145464213,-1.2882135022628156,0.44957637609982537
C(date)[T.Timestamp('2010-03-31 00:00:00')],-0.3683974465803621,0.5118309650242487,-0.7197638903361557,0.4716703812297548,-1.3715677042002696,0.6347728110395454
C(date)[T.Timestamp('2010-04-30 00:00:00')],-0.27671459494013856,0.43885919087301184,-0.630531616279192,0.5283468240545185,-1.136862803335631,0.5834336134553539
C(date)[T.Timestamp('2010-05-31 00:00:00')],-1.2135565695070032,0.6882682576252488,-1.763202873388599,0.07786627934286841,-2.562537566154626,0.13542442714061997
C(date)[T.Timestamp('2010-06-30 00:00:00')],-1.194650721384224,0.47559184144010935,-2.5119243378245897,0.012007482994045172,-2.1267936019479223,-0.2625078408205256
C(date)[T.Timestamp('2010-07-31 00:00:00')],-0.4125094285553957,0.5108719836753086,-0.8074614418816348,0.41940068052201074,-1.413800117269535,0.5887812601587437
C(date)[T.Timestamp('2010-08-31 00:00:00')],-1.3203720479702068,0.7048130748420716,-1.8733648609825582,0.06101801886553596,-2.701780290493601,0.061036194553187206
C(date)[T.Timestamp('2010-09-30 00:00:00')],-0.32314817383892486,0.5479549019539889,-0.5897349812668693,0.5553683389512556,-1.3971200468209195,0.7508236991430699
C(date)[T.Timestamp('2010-10-31 00:00:00')],-0.4802392915601197,0.4430819726343447,-1.0838610487916178,0.27842641220507414,-1.348664000122397,0.3881854170021577
C(date)[T.Timestamp('2010-11-30 00:00:00')],-0.4352878867319927,0.3802868540876702,-1.1446303811270917,0.25236230160321016,-1.180636424537865,0.3100606510738796
C(date)[T.Timestamp('2010-12-31 00:00:00')],-0.21555907374013572,0.327122714912474,-0.6589547711408894,0.5099248128483365,-0.8567078134935484,0.42558966601327697
C(date)[T.Timestamp('2011-01-31 00:00:00')],-0.7034749769584836,0.4461938759848063,-1.5766128017912064,0.11488464529041865,-1.5779989040110354,0.17104895009406806
C(date)[T.Timestamp('2011-02-28 00:00:00')],-0.5673256028760221,0.44748897696371803,-1.267797939349063,0.2048701182696524,-1.4443878812035833,0.30973667545153916
C(date)[T.Timestamp('2011-03-31 00:00:00')],-0.6191765196712107,0.4941292494670073,-1.2530659141086784,0.21018171961646193,-1.5876520523343527,0.34929901299193133
C(date)[T.Timestamp('2011-04-30 00:00:00')],-0.7014149550914683,0.49835460615576344,-1.4074615673808728,0.15929056586498525,-1.6781720346864077,0.27534212450347106
C(date)[T.Timestamp('2011-05-31 00:00:00')],-0.9397409053702044,0.6339588829123074,-1.482337310352341,0.13825056541595598,-2.182277483557572,0.30279567281716324
