term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2015-09-30 00:00:00')],-0.15630874548008677,0.20170818582492053,-0.7749251466460576,0.4383838919212346,-0.5516495250838437,0.23903203412367013
C(date)[T.Timestamp('2015-10-31 00:00:00')],0.3754902555675889,0.25831903324127725,1.4535911305338094,0.14605969739893682,-0.13080574610651957,0.8817862572416975
C(date)[T.Timestamp('2015-11-30 00:00:00')],-0.0073332817429635905,0.24822850115712525,-0.029542464740266564,0.9764319517429244,-0.49385220394728824,0.47918564046136103
C(date)[T.Timestamp('2015-12-31 00:00:00')],-0.1864023912795027,0.32359249932737794,-0.5760405190693859,0.5645877942304383,-0.8206320356284651,0.44782725306945975
C(date)[T.Timestamp('2016-01-31 00:00:00')],-0.09857470178919997,0.34047499349277005,-0.28952112100207206,0.772182619416858,-0.7658934266715385,0.5687440230931387
C(date)[T.Timestamp('2016-02-29 00:00:00')],0.23371527751348592,0.19924876533221708,1.172982312456497,0.24080289874163852,-0.15680512650173245,0.6242356815287042
C(date)[T.Timestamp('2016-03-31 00:00:00')],0.37366661352153535,0.27068162587390265,1.380465380001849,0.16744340192920992,-0.15685962446805907,0.9041928515111297
C(date)[T.Timestamp('2016-04-30 00:00:00')],0.07904878613458578,0.2719352628866104,0.2906897226033792,0.7712886325204888,-0.45393453524960226,0.6120321075187738
C(date)[T.Timestamp('2016-05-31 00:00:00')],-0.16153966981647716,0.37655126548772266,-0.4289978141681325,0.6679248154070219,-0.8995665885053938,0.5764872488724395
C(date)[T.Timestamp('2016-06-30 00:00:00')],0.11128139967730846,0.17861209670572728,0.6230339474747355,0.5332622137801879,-0.23879187706910224,0.4613546764237192
C(date)[T.Timestamp('2016-07-31 00:00:00')],0.21349444220587782,0.18972755152530865,1.1252685257860338,0.2604752627748541,-0.15836472565869453,0.5853536100704502
C(date)[T.Timestamp('2016-08-31 00:00:00')],0.03452605218574826,0.20559895825185043,0.16792912026069334,0.8666390407774349,-0.3684405012468327,0.43749260561832926
C(date)[T.Timestamp('2016-09-30 00:00:00')],-0.12354798176497461,0.23790359655999924,-0.5193195208119346,0.6035379427839433,-0.5898304628151202,0.34273449928517097
C(date)[T.Timestamp('2016-10-31 00:00:00')],-0.13492172438772332,0.2895354749345179,-0.46599375920424796,0.6412199676557092,-0.702400827506078,0.4325573787306314
C(date)[T.Timestamp('2016-11-30 00:00:00')],0.8815554184446549,0.3579500124193873,2.462789182450963,0.013786094929945399,0.17998628583699072,1.583124551052319
C(date)[T.Timestamp('2016-12-31 00:00:00')],0.3404417923963275,0.197068354780609,1.7275315094365726,0.08407225131021363,-0.04580508546622791,0.7266886702588828
C(date)[T.Timestamp('2017-01-31 00:00:00')],-0.07235161293234064,0.16611218302901462,-0.4355587387573076,0.6631569129520507,-0.3979255090625349,0.25322228319785356
